src_host_port,dest_host_port,protocol,protocol_count,min_tcp_window_size,max_tcp_window_size,avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,flow_duration,Processing_time
40442,9092,6,196,2439,2439,2439,0,160,7292,2089.89,1899.3,409619,170.017,2020-12-29T00:05:44.812+09:00
40442,9092,6,319,2439,2439,2439,0,61,10606,2143.64,2055.17,683820,290.014,2020-12-29T00:10:35.531+09:00
40442,9092,6,310,2439,2439,2439,0,64,11636,2210.75,2138.47,685331,290.015,2020-12-29T00:15:25.939+09:00
40442,9092,6,340,2439,2439,2439,0,66,10441,2021.68,1933.04,687371,290.017,2020-12-29T00:20:46.702+09:00
40442,9092,6,334,2438,2439,2439,0.05,62,8048,2053.3,1970.99,685803,290.016,2020-12-29T00:25:36.944+09:00
40442,9092,6,396,2439,2439,2439,0,63,7292,1780.54,1621.01,705093,290.011,2020-12-29T00:30:27.008+09:00
40442,9092,6,323,2439,2439,2439,0,61,10774,2120.12,2052.44,684799,290.016,2020-12-29T00:35:46.896+09:00
40442,9092,6,369,2439,2439,2439,0,61,9676,1896.31,1823.65,699738,290.014,2020-12-29T00:40:37.520+09:00
40442,9092,6,370,2439,2439,2439,0,61,7292,1890.99,1816.38,699667,290.016,2020-12-29T00:45:27.979+09:00
40442,9092,6,354,2438,2439,2439,0.05,99,8878,1958.3,1818.68,693237,290.018,2020-12-29T00:50:47.991+09:00
40442,9092,6,337,2439,2439,2439,0,100,7292,2037.45,1832.73,686619,290.017,2020-12-29T00:55:38.479+09:00
40442,9092,6,321,2438,2439,2439,0.06,77,8740,2135.2,2061.74,685399,290.015,2020-12-29T01:00:28.529+09:00
40442,9092,6,191,2439,2439,2439,0,88,9812,2137.91,1986.39,408341,170.01,2020-12-29T01:05:47.685+09:00
40442,9092,6,324,2439,2439,2439,0,61,9530,2127.1,2021.29,689182,290.015,2020-12-29T01:10:38.893+09:00
40442,9092,6,331,2439,2439,2439,0,60,9974,2092.68,1954.83,692677,290.019,2020-12-29T01:15:28.619+09:00
40442,9092,6,351,2439,2439,2439,0,78,7982,1977.59,1882.31,694134,290.014,2020-12-29T01:20:49.056+09:00
40442,9092,6,341,2439,2439,2439,0,102,9061,2055.73,1851.52,701005,290.016,2020-12-29T01:25:39.578+09:00
40442,9092,6,366,2438,2439,2439,0.05,72,9830,1902.13,1803.71,696181,290.015,2020-12-29T01:30:29.150+09:00
40442,9092,6,319,2439,2439,2439,0,88,8501,2161.07,2029.8,689380,290.015,2020-12-29T01:35:19.670+09:00
40442,9092,6,296,2439,2439,2439,0,108,7735,2277.6,2047.81,674171,290.016,2020-12-29T01:40:39.391+09:00
40442,9092,6,363,2439,2439,2439,0,60,7857,1912.4,1754.22,694201,290.018,2020-12-29T01:45:29.737+09:00
40442,9092,6,330,2438,2439,2439,0.06,66,8191,2107.14,1965.84,695357,290.016,2020-12-29T01:50:19.761+09:00
40442,9092,6,403,2439,2439,2439,0,102,10211,1762.3,1683.28,710205,290.016,2020-12-29T01:55:39.774+09:00
40442,9092,6,347,2439,2439,2439,0,85,9106,1976.64,1829.09,685895,290.015,2020-12-29T02:00:30.355+09:00
40442,9092,6,231,2439,2439,2439,0,91,7292,1832.86,1677.84,423391,170.015,2020-12-29T02:05:20.075+09:00
40442,9092,6,353,2439,2439,2439,0,64,7835,1972.75,1906.66,696382,290.015,2020-12-29T02:10:42.563+09:00
40442,9092,6,369,2439,2439,2439,0,59,7324,1884.64,1785.85,695434,290.015,2020-12-29T02:15:34.617+09:00
40442,9092,6,341,2439,2439,2439,0,68,7292,2024.74,1798.49,690438,290.019,2020-12-29T02:20:25.089+09:00
40442,9092,6,345,2439,2439,2439,0,60,7292,2005.67,1821.44,691956,290.017,2020-12-29T02:25:44.028+09:00
40442,9092,6,368,2439,2439,2439,0,61,7292,1888.11,1663.23,694824,290.018,2020-12-29T02:30:33.598+09:00
40442,9092,6,361,2438,2439,2439,0.05,63,7292,1932.95,1742.16,697796,290.016,2020-12-29T02:35:23.685+09:00
40442,9092,6,326,2438,2439,2439,0.06,67,10572,2118.92,2090.02,690768,290.016,2020-12-29T02:40:44.981+09:00
40442,9092,6,395,2438,2439,2439,0.05,79,9340,1808.45,1650.03,714336,290.015,2020-12-29T02:45:34.681+09:00
40442,9092,6,328,2439,2439,2439,0,77,9935,2092.16,1862.54,686227,290.014,2020-12-29T02:50:24.749+09:00
40442,9092,6,321,2439,2439,2439,0,61,7821,2133.28,2033.62,684782,290.016,2020-12-29T02:55:44.775+09:00
40442,9092,6,384,2439,2439,2439,0,78,8939,1833.83,1699.89,704189,290.014,2020-12-29T03:00:35.026+09:00
40442,9092,6,190,2439,2439,2439,0,64,7292,2164.58,2006.18,411270,170.015,2020-12-29T03:05:25.641+09:00
40442,9092,6,321,2439,2439,2439,0,80,10809,2130.21,2116.16,683796,290.015,2020-12-29T03:10:46.679+09:00
40442,9092,6,357,2439,2439,2439,0,62,9838,1941.5,1878.4,693114,290.016,2020-12-29T03:15:37.309+09:00
40442,9092,6,310,2438,2439,2439,0.06,76,9079,2209.37,2018.38,684905,290.016,2020-12-29T03:20:27.913+09:00
40442,9092,6,350,2439,2439,2439,0,68,9368,1986.15,1870.72,695154,290.013,2020-12-29T03:25:48.533+09:00
40442,9092,6,384,2439,2439,2439,0,65,7402,1840.48,1666.2,706744,290.014,2020-12-29T03:30:37.878+09:00
40442,9092,6,394,2438,2439,2439,0.05,64,8740,1806.45,1637.77,711743,290.016,2020-12-29T03:35:28.364+09:00
40442,9092,6,307,2439,2439,2439,0,99,9352,2223.79,2109.02,682702,290.019,2020-12-29T03:40:48.663+09:00
40442,9092,6,350,2439,2439,2439,0,86,7292,1993.91,1858.78,697870,290.015,2020-12-29T03:45:38.572+09:00
40442,9092,6,375,2439,2439,2439,0,121,10715,1862.58,1791.07,698467,290.016,2020-12-29T03:50:28.640+09:00
40442,9092,6,381,2437,2439,2439,0.13,157,8740,1834.79,1704.83,699056,290.016,2020-12-29T03:55:49.003+09:00
40442,9092,6,320,2439,2439,2439,0,94,11537,2139.33,2002.95,684587,290.017,2020-12-29T04:00:39.066+09:00
40442,9092,6,187,2437,2439,2439,0.15,64,9080,2179,2051.46,407473,170.018,2020-12-29T04:05:28.186+09:00
40442,9092,6,328,2438,2439,2439,0.06,100,9614,2095.37,1927.52,687282,290.015,2020-12-29T04:10:48.264+09:00
40442,9092,6,367,2439,2439,2439,0,82,7292,1899.36,1777.27,697064,290.015,2020-12-29T04:15:37.922+09:00
40442,9092,6,378,2439,2439,2439,0,69,10092,1858.42,1744.78,702484,290.015,2020-12-29T04:20:27.705+09:00
40442,9092,6,348,2439,2439,2439,0,64,8235,1991.02,1812.51,692875,290.018,2020-12-29T04:25:47.355+09:00
40442,9092,6,344,2439,2439,2439,0,63,7474,2018.55,1863.61,694380,290.017,2020-12-29T04:30:37.825+09:00
40442,9092,6,334,2439,2439,2439,0,121,10563,2087.48,1907.96,697218,290.016,2020-12-29T04:35:28.580+09:00
40442,9092,6,351,2439,2439,2439,0,70,9127,1993.22,1872.31,699620,290.016,2020-12-29T04:40:48.975+09:00
40442,9092,6,337,2435,2439,2439,0.22,64,9596,2033.15,1940.23,685171,290.016,2020-12-29T04:45:39.516+09:00
40442,9092,6,359,2439,2439,2439,0,99,9381,1938.74,1776.08,696006,290.015,2020-12-29T04:50:29.701+09:00
40442,9092,6,357,2439,2439,2439,0,102,8710,1932.24,1858,689808,290.016,2020-12-29T04:55:19.872+09:00
40442,9092,6,342,2438,2439,2439,0.05,66,9141,2014.1,1886.23,688823,290.017,2020-12-29T05:00:40.392+09:00
40442,9092,6,253,2439,2439,2439,0,87,8312,1697.24,1545.18,429401,170.015,2020-12-29T05:05:30.625+09:00
40442,9092,6,363,2438,2439,2439,0.05,64,8605,1929.2,1899.35,700301,290.015,2020-12-29T05:10:20.490+09:00
40442,9092,6,324,2438,2439,2439,0.06,73,8567,2113.22,1986.66,684684,290.014,2020-12-29T05:15:40.930+09:00
40442,9092,6,324,2439,2439,2439,0,102,10206,2115.65,1949.29,685471,290.016,2020-12-29T05:20:31.525+09:00
40442,9092,6,390,2438,2439,2439,0.05,99,7292,1800.61,1639.45,702239,290.015,2020-12-29T05:25:21.498+09:00
40442,9092,6,334,2438,2439,2439,0.05,60,9347,2047.75,2050.04,683948,290.015,2020-12-29T05:30:41.853+09:00
40442,9092,6,382,2439,2439,2439,0,76,8589,1839.41,1756.5,702654,290.015,2020-12-29T05:35:32.376+09:00
40442,9092,6,356,2439,2439,2439,0,95,7292,1951.12,1766.37,694597,290.017,2020-12-29T05:40:22.966+09:00
40442,9092,6,365,2439,2439,2439,0,60,7292,1931.77,1792.56,705096,290.017,2020-12-29T05:45:43.837+09:00
40442,9092,6,357,2438,2439,2439,0.05,87,8424,1971,1863.33,703646,290.016,2020-12-29T05:50:34.559+09:00
40442,9092,6,369,2439,2439,2439,0,83,8447,1900.16,1827.09,701159,290.016,2020-12-29T05:55:24.937+09:00
40442,9092,6,367,2439,2439,2439,0,61,8900,1894.61,1750.23,695322,290.016,2020-12-29T06:00:45.176+09:00
40442,9092,6,247,2439,2439,2439,0,78,7292,1736.66,1466.13,428954,170.017,2020-12-29T06:05:34.721+09:00
40442,9092,6,360,2439,2439,2439,0,102,8660,1940.67,1821.38,698640,290.016,2020-12-29T06:10:25.806+09:00
40442,9092,6,340,2439,2439,2439,0,63,10929,2032.96,2045.4,691206,290.015,2020-12-29T06:15:45.906+09:00
40442,9092,6,322,2439,2439,2439,0,62,9651,2111.43,2077.84,679879,290.016,2020-12-29T06:20:36.461+09:00
40442,9092,6,325,2439,2439,2439,0,99,9838,2113.08,2024.68,686752,290.017,2020-12-29T06:25:25.800+09:00
40442,9092,6,382,2437,2439,2439,0.14,78,7612,1833.29,1710.25,700317,290.016,2020-12-29T06:30:46.443+09:00
40442,9092,6,321,2439,2439,2439,0,86,7292,2141.61,1957.18,687457,290.018,2020-12-29T06:35:36.924+09:00
40442,9092,6,366,2438,2439,2439,0.09,61,7292,1908.58,1788.4,698541,290.015,2020-12-29T06:40:26.725+09:00
40442,9092,6,363,2438,2439,2439,0.05,69,7292,1928.82,1796.25,700162,290.016,2020-12-29T06:45:46.938+09:00
40442,9092,6,331,2439,2439,2439,0,79,10984,2082.4,1996.08,689275,290.015,2020-12-29T06:50:37.484+09:00
40442,9092,6,346,2439,2439,2439,0,61,7580,1988.19,1913.66,687913,290.016,2020-12-29T06:55:27.206+09:00
40442,9092,6,342,2439,2439,2439,0,64,9195,2010.19,1931.09,687486,290.015,2020-12-29T07:00:47.867+09:00
40442,9092,6,219,2439,2439,2439,0,61,10604,1939.41,1737.05,424730,170.018,2020-12-29T07:05:37.548+09:00
40442,9092,6,318,2439,2439,2439,0,99,8043,2144.61,1906.09,681985,290.016,2020-12-29T07:10:27.630+09:00
40442,9092,6,341,2439,2439,2439,0,78,11636,2014.44,1851.75,686925,290.016,2020-12-29T07:15:48.178+09:00
40442,9092,6,343,2439,2439,2439,0,102,7292,2010.73,1893.75,689679,290.015,2020-12-29T07:20:38.640+09:00
40442,9092,6,342,2439,2439,2439,0,86,7292,2028.68,1835.02,693808,290.015,2020-12-29T07:25:28.320+09:00
40442,9092,6,342,2438,2439,2439,0.05,59,8528,2017.41,1864.57,689954,290.016,2020-12-29T07:30:48.934+09:00
40442,9092,6,334,2439,2439,2439,0,82,7292,2074.36,1857.28,692837,290.016,2020-12-29T07:35:39.355+09:00
40442,9092,6,316,2439,2439,2439,0,99,8910,2176.36,1967.35,687730,290.017,2020-12-29T07:40:29.965+09:00
40442,9092,6,322,2438,2439,2439,0.08,77,8740,2119.81,1975.25,682579,290.019,2020-12-29T07:45:20.469+09:00
40442,9092,6,320,2439,2439,2439,0,84,9899,2147.16,2005.17,687091,290.015,2020-12-29T07:50:41.120+09:00
40442,9092,6,332,2439,2439,2439,0,99,8430,2073.5,1955.03,688402,290.009,2020-12-29T07:55:31.678+09:00
40442,9092,6,201,2439,2439,2439,0,231,7292,2041.2,1852.53,410282,170.014,2020-12-29T08:05:36.145+09:00
40442,9092,6,336,2439,2439,2439,0,63,8280,2066.59,1867.37,694375,290.015,2020-12-29T08:10:26.826+09:00
40442,9092,6,324,2439,2439,2439,0,73,8357,2113.75,1981.07,684856,290.016,2020-12-29T08:15:47.456+09:00
40442,9092,6,318,2439,2439,2439,0,64,8972,2158.29,2060.44,686337,290.015,2020-12-29T08:20:38.008+09:00
40442,9092,6,295,2439,2439,2439,0,83,10379,2303.02,2044.18,679390,290.017,2020-12-29T08:25:28.429+09:00
40442,9092,6,313,2439,2439,2439,0,72,10015,2191.78,2122.23,686026,290.015,2020-12-29T08:30:48.757+09:00
40442,9092,6,351,2439,2439,2439,0,102,7292,1977.13,1938.53,693972,290.015,2020-12-29T08:35:38.781+09:00
40442,9092,6,285,2439,2439,2439,0,83,8757,2368.66,2112.22,675067,290.016,2020-12-29T08:40:28.184+09:00
40442,9092,6,344,2439,2439,2439,0,77,9518,2012.55,1781.71,692316,290.016,2020-12-29T08:45:48.479+09:00
40442,9092,6,328,2439,2439,2439,0,122,8740,2081.95,1933.17,682881,290.015,2020-12-29T08:50:39.042+09:00
40442,9092,6,334,2439,2439,2439,0,73,7729,2047.7,1877.7,683933,290.016,2020-12-29T08:55:29.475+09:00
40442,9092,6,180,2439,2439,2439,0,99,8740,2245.11,2093.07,404119,170.016,2020-12-29T09:05:33.276+09:00
40442,9092,6,370,2438,2439,2439,0.05,99,7302,1910.59,1736.35,706919,290.016,2020-12-29T09:10:23.695+09:00
40442,9092,6,344,2437,2439,2439,0.11,69,7292,2007.53,1860.15,690589,290.015,2020-12-29T09:15:43.234+09:00
40442,9092,6,344,2439,2439,2439,0,129,9722,2010.55,1799.2,691628,290.016,2020-12-29T09:20:33.849+09:00
40442,9092,6,315,2439,2439,2439,0,85,11170,2166.73,2060.45,682519,290.015,2020-12-29T09:25:24.269+09:00
40442,9092,6,318,2439,2439,2439,0,63,9391,2135.86,2007.18,679202,290.014,2020-12-29T09:30:44.744+09:00
40442,9092,6,327,2439,2439,2439,0,61,10463,2104.13,2009.05,688052,290.015,2020-12-29T09:35:34.775+09:00
40442,9092,6,341,2439,2439,2439,0,61,10948,2028.6,1898.31,691754,290.016,2020-12-29T09:40:25.384+09:00
40442,9092,6,380,2439,2439,2439,0,119,8740,1858.57,1797.03,706255,290.016,2020-12-29T09:45:45.800+09:00
40442,9092,6,339,2438,2439,2439,0.05,61,8740,2030.88,1892.68,688470,290.016,2020-12-29T09:50:36.310+09:00
40442,9092,6,356,2439,2439,2439,0,61,7292,1960.63,1869,697983,290.015,2020-12-29T09:55:24.841+09:00
40442,9092,6,334,2439,2439,2439,0,61,7808,2050.56,1913.67,684887,290.015,2020-12-29T10:00:45.423+09:00
40442,9092,6,207,2439,2439,2439,0,59,8848,2010.27,1861.65,416125,170.01,2020-12-29T10:05:35.849+09:00
40442,9092,6,347,2439,2439,2439,0,93,10659,1999.97,1967.61,693989,290.016,2020-12-29T10:10:26.313+09:00
40442,9092,6,329,2439,2439,2439,0,59,8740,2091.57,1988.53,688128,290.016,2020-12-29T10:15:46.897+09:00
40442,9092,6,373,2439,2439,2439,0,61,8877,1877.91,1762.22,700462,290.018,2020-12-29T10:20:37.251+09:00
40442,9092,6,386,2439,2439,2439,0,61,9139,1835.76,1773.7,708605,290.017,2020-12-29T10:25:27.004+09:00
40442,9092,6,328,2438,2439,2439,0.06,61,7292,2096.62,1947.85,687692,290.016,2020-12-29T10:30:46.669+09:00
40442,9092,6,332,2439,2439,2439,0,68,7571,2060.48,1869.7,684080,290.03,2020-12-29T10:35:36.412+09:00
40442,9092,6,327,2439,2439,2439,0,99,11210,2097.3,1952.18,685817,290.014,2020-12-29T10:40:26.462+09:00
40442,9092,6,373,2438,2439,2439,0.05,61,8355,1884.99,1792.01,703100,290.016,2020-12-29T10:45:46.602+09:00
40442,9092,6,335,2438,2439,2439,0.05,82,7292,2051.07,1877.37,687107,290.016,2020-12-29T10:50:37.193+09:00
40442,9092,6,398,2439,2439,2439,0,67,8338,1786.29,1631.51,710945,290.016,2020-12-29T10:55:26.538+09:00
40442,9092,6,394,2439,2439,2439,0,61,8323,1796.9,1734.4,707979,290.015,2020-12-29T11:00:46.104+09:00
40442,9092,6,221,2439,2439,2439,0,70,9726,1895.03,1826.01,418801,170.019,2020-12-29T11:05:36.544+09:00
40442,9092,6,389,2439,2439,2439,0,63,7292,1802.37,1686.44,701123,290.015,2020-12-29T11:10:26.362+09:00
40442,9092,6,341,2439,2439,2439,0,60,10562,2028.4,1912.98,691685,290.015,2020-12-29T11:15:45.824+09:00
40442,9092,6,340,2439,2439,2439,0,61,8291,2035.19,1888.54,691966,290.017,2020-12-29T11:20:35.025+09:00
40442,9092,6,357,2439,2439,2439,0,65,9308,1941.29,1960.42,693041,290.016,2020-12-29T11:25:25.582+09:00
40442,9092,6,367,2439,2439,2439,0,62,8740,1892.03,1763.89,694375,290.015,2020-12-29T11:30:44.998+09:00
40442,9092,6,405,2439,2439,2439,0,98,7292,1749.26,1560.86,708450,290.018,2020-12-29T11:35:35.451+09:00
40442,9092,6,337,2439,2439,2439,0,75,8740,2052.31,1963.82,691627,290.015,2020-12-29T11:40:26.154+09:00
40442,9092,6,335,2439,2439,2439,0,60,7292,2048.38,1827.38,686208,290.028,2020-12-29T11:45:46.227+09:00
40442,9092,6,341,2439,2439,2439,0,61,11636,2030.14,1826.03,692277,290.016,2020-12-29T11:50:35.673+09:00
40442,9092,6,343,2439,2439,2439,0,78,7292,2030.89,1820.92,696594,290.016,2020-12-29T11:55:23.868+09:00
40442,9092,6,378,2439,2439,2439,0,99,10040,1869.07,1749.23,706507,290.009,2020-12-29T12:00:42.542+09:00
40442,9092,6,229,2438,2439,2439,0.07,63,7292,1851.72,1785.6,424045,170.015,2020-12-29T12:05:31.870+09:00
40442,9092,6,399,2439,2439,2439,0,71,7292,1778.11,1616.69,709465,290.016,2020-12-29T12:10:20.861+09:00
40442,9092,6,363,2438,2439,2439,0.05,60,9828,1925.5,1861.54,698957,290.017,2020-12-29T12:20:28.238+09:00
40442,9092,6,361,2439,2439,2439,0,99,7292,1951.89,1715.66,704634,290.015,2020-12-29T12:25:47.434+09:00
40442,9092,6,371,2439,2439,2439,0,61,8970,1888.81,1791.83,700747,290.014,2020-12-29T12:30:36.422+09:00
40442,9092,6,305,2439,2439,2439,0,72,9704,2246.69,2009.62,685241,290.015,2020-12-29T12:35:26.516+09:00
40442,9092,6,358,2439,2439,2439,0,62,7292,1938.01,1662.4,693806,290.01,2020-12-29T12:40:46.621+09:00
40442,9092,6,332,2439,2439,2439,0,64,11396,2076.49,1955.52,689394,290.018,2020-12-29T12:45:35.156+09:00
40442,9092,6,347,2439,2439,2439,0,60,7292,1984.83,1829.79,688736,290.015,2020-12-29T12:50:24.851+09:00
40442,9092,6,372,2439,2439,2439,0,74,9025,1874.9,1747.58,697463,290.016,2020-12-29T12:55:44.086+09:00
40442,9092,6,346,2439,2439,2439,0,61,7292,2002.87,1777.39,692994,290.015,2020-12-29T13:00:33.812+09:00
40442,9092,6,208,2439,2439,2439,0,81,7292,1994.08,1832.03,414768,170.017,2020-12-29T13:05:23.689+09:00
40442,9092,6,358,2438,2439,2439,0.05,70,7292,1948.58,1787.42,697593,290.015,2020-12-29T13:10:43.768+09:00
40442,9092,6,335,2439,2439,2439,0,88,8773,2066.02,1928.11,692116,290.016,2020-12-29T13:15:33.417+09:00
40442,9092,6,320,2439,2439,2439,0,102,7365,2136.84,2036.71,683788,290.015,2020-12-29T13:20:23.161+09:00
40442,9092,6,351,2438,2439,2439,0.05,66,7292,1970.06,1809.85,691490,290.016,2020-12-29T13:25:42.831+09:00
40442,9092,6,369,2438,2439,2439,0.05,61,7292,1895.54,1835.98,699454,290.017,2020-12-29T13:30:32.615+09:00
40442,9092,6,367,2438,2439,2439,0.05,64,10497,1898.07,1859.2,696592,290.015,2020-12-29T13:35:21.884+09:00
40442,9092,6,376,2439,2439,2439,0,63,7389,1869.15,1768.82,702802,290.016,2020-12-29T13:40:41.475+09:00
40442,9092,6,353,2438,2439,2439,0.05,79,8740,1951.21,1873.39,688778,290.015,2020-12-29T13:45:30.745+09:00
40442,9092,6,385,2439,2439,2439,0,63,10417,1843.4,1693.13,709710,290.017,2020-12-29T13:50:20.896+09:00
40442,9092,6,342,2439,2439,2439,0,65,7292,2016.71,1873.8,689716,290.018,2020-12-29T13:55:40.688+09:00
40442,9092,6,358,2439,2439,2439,0,82,7292,1980.61,1863.19,709059,290.015,2020-12-29T14:00:30.371+09:00
40442,9092,6,206,2439,2439,2439,0,135,7292,2007.07,1953.77,413456,170.017,2020-12-29T14:05:20.148+09:00
40442,9092,6,291,2439,2439,2439,0,69,10825,2319.34,2115.54,674928,290.016,2020-12-29T14:10:39.848+09:00
40442,9092,6,340,2439,2439,2439,0,76,8017,2054.2,1787.17,698429,290.01,2020-12-29T14:15:29.311+09:00
40442,9092,6,345,2439,2439,2439,0,102,9563,2004.54,1968.09,691566,290.018,2020-12-29T14:20:19.531+09:00
40442,9092,6,347,2439,2439,2439,0,70,7292,1991.88,1825.49,691182,290.016,2020-12-29T14:25:38.455+09:00
40442,9092,6,317,2439,2439,2439,0,66,7336,2158.14,1920.02,684129,290.016,2020-12-29T14:30:28.579+09:00
40442,9092,6,372,2439,2439,2439,0,70,10063,1885.53,1729.32,701419,290.016,2020-12-29T14:35:48.255+09:00
40442,9092,6,364,2439,2439,2439,0,69,7292,1907.94,1770.4,694489,290.016,2020-12-29T14:40:38.312+09:00
40442,9092,6,369,2439,2439,2439,0,61,7292,1905.59,1723.44,703161,290.016,2020-12-29T14:45:27.608+09:00
40442,9092,6,312,2438,2439,2439,0.06,128,10766,2197.89,2123.89,685742,290.017,2020-12-29T14:50:47.829+09:00
40442,9092,6,352,2439,2439,2439,0,68,7292,1989.06,1814.17,700149,290.015,2020-12-29T14:55:36.477+09:00
40442,9092,6,347,2438,2439,2439,0.05,67,8740,1997.56,1862.14,693154,290.016,2020-12-29T15:00:26.065+09:00
40442,9092,6,210,2439,2439,2439,0,77,7712,1972.18,1853.76,414158,170.016,2020-12-29T15:05:46.545+09:00
40442,9092,6,378,2439,2439,2439,0,62,7292,1848.02,1602.48,698551,290.015,2020-12-29T15:10:36.648+09:00
40442,9092,6,364,2439,2439,2439,0,102,7292,1918.86,1767.88,698465,290.016,2020-12-29T15:15:27.087+09:00
40442,9092,6,370,2439,2439,2439,0,97,7292,1893.31,1697.31,700523,290.018,2020-12-29T15:20:47.260+09:00
40442,9092,6,371,2439,2439,2439,0,64,8583,1910.39,1700.13,708756,290.017,2020-12-29T15:25:37.875+09:00
40442,9092,6,366,2439,2439,2439,0,71,10738,1926.56,1801.77,705121,290.016,2020-12-29T15:30:27.987+09:00
40442,9092,6,390,2437,2439,2439,0.11,67,8889,1819.42,1695.14,709575,290.017,2020-12-29T15:35:48.464+09:00
40442,9092,6,324,2439,2439,2439,0,61,7880,2119.04,1953.22,686570,290.012,2020-12-29T15:40:38.983+09:00
40442,9092,6,338,2439,2439,2439,0,102,8302,2039.39,1908.45,689313,290.018,2020-12-29T15:45:28.259+09:00
40442,9092,6,365,2438,2439,2439,0.05,62,7292,1911.15,1763.74,697569,290.016,2020-12-29T15:50:48.608+09:00
40442,9092,6,346,2439,2439,2439,0,133,7292,1985.34,1836.01,686926,290.014,2020-12-29T15:55:38.956+09:00
40442,9092,6,352,2439,2439,2439,0,76,9604,1982.62,1815.34,697881,290.016,2020-12-29T16:00:29.329+09:00
40442,9092,6,204,2439,2439,2439,0,83,8464,2053.24,1977.95,418861,170.017,2020-12-29T16:05:19.800+09:00
40442,9092,6,318,2438,2439,2439,0.06,99,7292,2149.17,2009.83,683436,290.016,2020-12-29T16:10:39.521+09:00
40442,9092,6,361,2439,2439,2439,0,73,11378,1940.74,1776.24,700608,290.016,2020-12-29T16:15:29.678+09:00
40442,9092,6,392,2439,2439,2439,0,66,7292,1794.83,1617.11,703575,290.014,2020-12-29T16:20:20.105+09:00
40442,9092,6,330,2439,2439,2439,0,70,8428,2074.44,1950.55,684564,290.017,2020-12-29T16:25:40.092+09:00
40442,9092,6,365,2439,2439,2439,0,79,8740,1900.64,1810.93,693733,290.016,2020-12-29T16:30:30.615+09:00
40442,9092,6,362,2439,2439,2439,0,102,10931,1948.17,1843.59,705237,290.015,2020-12-29T16:35:20.689+09:00
40442,9092,6,367,2438,2439,2439,0.05,111,7292,1910.75,1732.48,701246,290.015,2020-12-29T16:40:41.122+09:00
40442,9092,6,326,2438,2439,2439,0.1,102,7292,2090.5,1975.68,681503,290.016,2020-12-29T16:45:30.743+09:00
40442,9092,6,331,2439,2439,2439,0,70,8194,2076.76,1958.91,687408,290.015,2020-12-29T16:50:20.515+09:00
40442,9092,6,326,2439,2439,2439,0,102,9734,2112.56,2013.8,688695,290.015,2020-12-29T16:55:40.762+09:00
40442,9092,6,324,2439,2439,2439,0,69,8531,2108.81,1999.13,683256,290.015,2020-12-29T17:00:31.065+09:00
40442,9092,6,218,2439,2439,2439,0,99,8865,1951.66,1804.8,425462,170.017,2020-12-29T17:05:20.846+09:00
40442,9092,6,353,2439,2439,2439,0,60,7292,1986.96,1787.81,701396,290.016,2020-12-29T17:10:40.952+09:00
40442,9092,6,319,2438,2439,2439,0.08,102,8380,2147.85,1995.37,685163,290.015,2020-12-29T17:15:31.173+09:00
40442,9092,6,352,2439,2439,2439,0,109,10694,1977.14,1948,695954,290.021,2020-12-29T17:20:20.927+09:00
40442,9092,6,372,2437,2439,2439,0.1,74,7292,1887.03,1692.51,701975,290.015,2020-12-29T17:25:41.023+09:00
40442,9092,6,335,2439,2439,2439,0,73,9330,2064.97,1922.4,691766,290.015,2020-12-29T17:30:31.020+09:00
40442,9092,6,403,2439,2439,2439,0,61,7292,1790.34,1564.98,721506,290.018,2020-12-29T17:35:21.029+09:00
40442,9092,6,336,2439,2439,2439,0,79,8245,2050.24,1884.46,688882,290.014,2020-12-29T17:40:41.281+09:00
40442,9092,6,359,2438,2439,2439,0.05,69,10431,1951.33,1890.83,700527,290.015,2020-12-29T17:45:31.036+09:00
40442,9092,6,301,2439,2439,2439,0,62,9639,2258.59,2031.37,679837,290.016,2020-12-29T17:50:21.498+09:00
40442,9092,6,362,2439,2439,2439,0,86,7292,1944.1,1719.88,703764,290.017,2020-12-29T17:55:42.064+09:00
40442,9092,6,352,2439,2439,2439,0,75,8829,1984.75,1828.63,698632,290.015,2020-12-29T18:00:32.700+09:00
40442,9092,6,212,2439,2439,2439,0,151,7292,1967.96,1784.7,417207,170.015,2020-12-29T18:05:23.136+09:00
40442,9092,6,362,2439,2439,2439,0,102,7292,1958.88,1746.63,709116,290.015,2020-12-29T18:10:43.119+09:00
40442,9092,6,345,2439,2439,2439,0,70,7292,1988.89,1834.39,686167,290.015,2020-12-29T18:15:33.282+09:00
40442,9092,6,343,2439,2439,2439,0,76,8213,2011.79,1851.81,690045,290.016,2020-12-29T18:20:23.745+09:00
40442,9092,6,352,2439,2439,2439,0,102,8740,1970.7,1839.04,693687,290.016,2020-12-29T18:25:44.171+09:00
40442,9092,6,359,2439,2439,2439,0,62,7292,1940.93,1787.85,696793,290.016,2020-12-29T18:30:34.559+09:00
40442,9092,6,388,2439,2439,2439,0,64,9205,1828.14,1608.28,709319,290.016,2020-12-29T18:35:24.613+09:00
40442,9092,6,341,2439,2439,2439,0,70,7292,2014.82,1870.09,687054,290.016,2020-12-29T18:40:44.687+09:00
40442,9092,6,389,2439,2439,2439,0,68,7292,1785.87,1620.97,694704,290.015,2020-12-29T18:45:34.978+09:00
