min_tcp_window_size,max_tcp_window_size,avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,flow_duration,Processing_time
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,467,185.33,157.54,1112,0.376,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.192,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,470,185.83,158.62,1115,0.377,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.374,2021-12-20T15:43:32.983+09:00
502,502,502,0,643,643,643,0,643,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,186,435600,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,496,185.67,165.43,1114,0.399,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.35,89,495,164.63,144.75,1317,13359.968,2021-12-20T15:43:32.983+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.52,89,647,184,226.83,1104,380989.33,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.191,2021-12-20T15:43:32.983+09:00
501,502,501,0.44,89,497,154.44,139.29,1390,381012.064,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,77,102,93.67,14.43,281,599.336,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
502,502,502,0,653,653,653,0,653,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,470,185.83,158.62,1115,0.377,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.192,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.378,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.376,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.27,77,102,100.21,6.68,1403,6599.748,2021-12-20T15:43:32.983+09:00
501,502,501,0.48,89,645,203.2,202.77,2032,613182.601,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-20T15:43:32.983+09:00
501,502,501,0.49,77,495,170,156.16,1190,449260.115,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,467,185.33,157.54,1112,0.372,2021-12-20T15:43:32.983+09:00
501,502,501,0.49,89,648,251.57,226.57,1761,232177.006,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,89,93,92,2,368,380998.914,2021-12-20T15:43:32.983+09:00
501,502,501,0.39,89,494,185.42,153.82,2225,435600.792,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.373,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.44,89,467,154.11,133.07,1387,613191.352,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,89,648,230.75,278.17,923,227980.686,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,77,102,93.67,14.43,281,899.736,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,89,648,230.75,278.17,923,232175.55,2021-12-20T15:43:32.983+09:00
501,502,501,0.45,89,647,202.2,248.66,1011,0.37,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.377,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,496,185.67,165.43,1114,0.371,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.193,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.45,89,647,202.2,248.66,1011,0.371,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,467,185.33,157.54,1112,0.373,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.5,89,488,178,160.8,1958,1.449,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.55,77,102,95.2,10.89,476,421959.731,2021-12-20T15:43:32.983+09:00
501,502,502,0.71,77,102,89.5,17.68,179,599.738,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.39,77,102,99.17,7.44,1190,3558.703,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.45,89,648,202.4,249.11,1012,0.372,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.375,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.377,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,77,648,275.67,322.69,827,245837.146,2021-12-20T15:43:32.983+09:00
501,502,501,0.45,77,102,97,11.18,485,1199.736,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.378,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.192,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.376,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.376,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-20T15:43:32.983+09:00
501,502,501,0.36,77,102,98,7.5,1372,18164.293,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.45,77,102,97,11.18,485,1199.643,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.192,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.52,89,93,91.67,2.07,550,435605.825,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.49,89,648,251.43,230.61,1760,667791.43,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.376,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,89,649,231,278.67,924,54616.597,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.52,89,93,91.67,2.07,550,401394.953,2021-12-20T15:43:32.983+09:00
502,502,502,0,652,653,652.5,0.71,1305,214810.685,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,502,0.71,77,102,89.5,17.68,179,899.031,2021-12-20T15:43:32.983+09:00
501,502,501,0.45,89,647,202.2,248.66,1011,0.371,2021-12-20T15:43:32.983+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.378,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-20T15:43:32.983+09:00
502,502,502,0,643,648,645.5,3.54,1291,239363.777,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,502,0.55,89,648,203.2,248.66,1016,189010.786,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,649,371,393.15,742,179413.014,2021-12-20T15:43:32.983+09:00
501,502,501,0.45,89,649,202.6,249.55,1013,0.37,2021-12-20T15:43:32.983+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.55,77,102,95.2,10.89,476,476544.488,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.191,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,467,185.33,157.54,1112,0.376,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.193,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,121,101,17.44,303,0.194,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,89,649,231,278.67,924,291596.071,2021-12-20T15:43:32.983+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,89,648,230.75,278.17,923,435597.851,2021-12-20T15:43:32.983+09:00
501,502,501,0.5,77,102,95.75,12.5,383,899.701,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.44,89,469,154.33,133.66,1389,326383.434,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,89,93,92,2,368,435598.147,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.52,89,648,276.17,286.87,1657,286787.471,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,496,185.67,165.43,1114,0.379,2021-12-20T15:43:32.983+09:00
501,502,502,0.71,77,102,89.5,17.68,179,299.699,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,649,371,393.15,742,54618.348,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,1298,435596.13,2021-12-20T15:43:32.983+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.49,89,652,252,231.76,1764,371983.138,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,496,185.67,165.43,1114,0.376,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,77,102,93.67,14.43,281,1199.593,2021-12-20T15:43:32.983+09:00
501,502,501,0.5,77,102,95.75,12.5,383,1499.719,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,653,650.5,3.54,1301,380999.267,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.49,89,649,251.86,227.02,1763,54601.647,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,470,185.83,158.62,1115,0.377,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.55,152,312,236.4,67.06,1182,1080.192,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,186,243629.207,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,1542,1542,1542,0,1542,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.191,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.377,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.376,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,470,185.83,158.62,1115,0.373,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,467,185.33,157.54,1112,0.373,2021-12-20T15:43:32.983+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.49,89,648,251.57,230.78,1761,232170.251,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,470,185.83,158.62,1115,0.377,2021-12-20T15:43:32.983+09:00
501,502,501,0.47,77,102,96.09,8.08,1057,380989.855,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,643,368,388.91,736,198006.669,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,89,93,92,2,368,613186.051,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.376,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,77,102,93.67,14.43,281,899.747,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.382,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,467,185.33,157.54,1112,0.373,2021-12-20T15:43:32.983+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,652,372.5,395.27,745,139768.648,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,469,185.67,158.26,1114,0.373,2021-12-20T15:43:32.983+09:00
501,502,501,0.52,89,648,276.67,287.64,1660,177562.824,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.49,89,649,251.71,226.86,1762,223232.268,2021-12-20T15:43:32.983+09:00
501,502,501,0.52,89,93,91.67,2.07,550,435598.953,2021-12-20T15:43:32.983+09:00
501,502,502,0.71,77,102,89.5,17.68,179,299.57,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,469,185.67,158.26,1114,0.377,2021-12-20T15:43:32.983+09:00
502,502,502,0,653,653,653,0,653,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.193,2021-12-20T15:43:32.983+09:00
501,502,501,0.52,89,93,91.67,2.07,550,558573.444,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,653,653,653,0,653,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.5,77,102,95.75,12.5,383,899.598,2021-12-20T15:43:32.983+09:00
501,502,501,0.24,77,102,100.61,5.89,1811,8699.268,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,77,102,90.67,12.66,272,13649.99,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.376,2021-12-20T15:43:32.983+09:00
501,502,502,0.71,77,102,89.5,17.68,179,299.338,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.376,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.373,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,491,184.83,163.56,1109,0.375,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.376,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.239,2021-12-20T15:43:32.983+09:00
501,502,501,0.55,152,312,236.4,67.06,1182,1080.187,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.375,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,467,185.33,157.54,1112,0.376,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,77,649,276,323.27,828,147773.153,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.53,89,93,91.86,1.95,643,232187.811,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,467,185.33,157.54,1112,0.376,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,467,185.33,157.54,1112,0.377,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,77,648,232.25,277.42,929,301050.617,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.376,2021-12-20T15:43:32.983+09:00
502,502,502,0,640,640,640,0,640,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.55,152,312,236.4,67.06,1182,1080.285,2021-12-20T15:43:32.983+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,89,648,230.75,278.17,923,613180.627,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.193,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-20T15:43:32.983+09:00
501,502,501,0.27,77,102,100.21,6.68,1403,3899.659,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,648,370.5,392.44,741,177594.557,2021-12-20T15:43:32.983+09:00
501,502,501,0.48,89,468,148.1,127.22,1481,435633.624,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,502,0.58,89,93,92,2,368,109224.678,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.45,89,649,202.6,249.55,1013,0.371,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,186,381014.798,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-20T15:43:32.983+09:00
501,502,501,0.49,89,467,172.14,147.99,1205,478200.316,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.197,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.372,2021-12-20T15:43:32.983+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.191,2021-12-20T15:43:32.983+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-20T15:43:32.983+09:00
